country_KR,city_EN,city_KR
이탈리아,Genoa,제노바
남아프리카,George,조지
영국,Belfast,벨파스트
미국,Houston,휴스턴
세인트루시아,StLucia,세인트 루시아
미국,Grand Rapids,그랜드 래피즈
캐나다,Geraldton,제럴드턴
오스트레일리아,Geraldton,제럴드턴
콜롬비아,Buenaventura,부에나벤투라
콜롬비아,Puerto Carreno,푸에르토 카레뇨
인도네시아,Larantuka,라란투카
리비아,Ghadames,가다메스
리비아,Ghat,가트
아프가니스탄,Ghazni,가즈니
알제리,Mascara,마스카라
지브롤터,Gibraltar,지브롤터
파키스탄,Gilgit,길기트
캐나다,Gillam,길럼
미국,Gillette,질레트
대한민국,Busan,부산
대한민국,Seoul,서울
오스트레일리아,Ginbata,긴바타
스페인,Girona,히로나
파푸아뉴기니,Popondetta,포폰데타
뉴질랜드,Gisborne,기즈번
르완다,Gisenyi,기세니
아이슬란드,Gjgur,그이그위르
캐나다,Gjoa Haven,그요아 헤이븐
미국,Kalispell,칼리스펠
오스트레일리아,Gladstone,글래드스톤
미국,Glasgow,글래스고
영국,Glasgow,글래스고
영국,Glasgow,글래스고
브라질,Vitoria da Conquista,비토리아 다 콩키스타
영국,Gloucester,글로스터
아르헨티나,Viedma,비에드마
아르헨티나,Jujuy,후후이
이디오피아,Gode,고데
필리핀,Caticlan,카티클란
캐나다,Gods Lake Narrows,고즈 레이크 내로스
캐나다,Gods River,고즈 리버
미국,Ironwood,아이언우드
오스트레일리아,Gold Coast,골드 코스트
미국,Columbus,콜럼버스
코스타리카,Golfito,골피토
콜롬비아,TolU,톨루
중국,Golmud,거얼무
중국,Golog,궈뤄
온두라스,La Ceiba,라 세이바
미국,Golovin,골로빈
콩고 민주공화국,Goma,고마
나이지리아,Gombe,곰베
벨라루시,Gomel,고멜
이디오피아,Gondar,곤다르
인도,Gondia,곤디아
미국,Goodnews Bay,굿뉴스 베이
인도,Gorakhpur,고라크푸르
미국,Gordon,고든
이란,Gorgan,고르간
캐나다,Gorge Harbour,고지 하버
불가리아,Gorna Oryahovitsa,고르나 오랴호비차
러시아,Gorno-Altaysk,고르노-알타이스크
파푸아뉴기니,Goroka,고로카
우크라이나,Kyiv,키이우
브라질,Mossoro,모소로
아르헨티나,Mendoza,멘도사
오스트레일리아,Nhulunbuy,눌런바이
브라질,Porto Velho,포르투 벨류
바하마,Governor's Harbour,거버너스 하버
아르헨티나,Goya,고야
러시아,Kaluga,칼루가
온두라스,Gracias,그라시아스
포르투갈,Graciosa,그라시오사
오스트레일리아,Christmas Creek,크리스마스 크릭
스페인,LasPalmas,라스팔마스
바하마,Freeport,프리포트
미국,Whitmore,휘트모어
미국,Grand Canyon,그랜드 캐니언
미국,Peach Springs,피치 스프링스
남아프리카,Johannesburg,요하네스버그
미국,Grand Forks,그랜드 포크스
미국,Grand Junction,그랜드 정션
캐나다,Grande Prairie,그랜드 프레리
미국,Silver,실버
미국,Moses Lake,모제스 레이크
바베이도스,Bridgetown,브리지타운
미국,Grants Pass,그랜츠 패스
미국,Tacoma,타코마
미국,Grayling,그레일링
오스트리아,Graz,그라츠
미국,Great Bend,그레이트 벤드
미국,Great Falls,그레이트 폴스
바하마,Great Harbour Cay,그레이트 하버 케이
미국,Binghamton,빙엄턴
캐나다,Moncton,멍크턴
브라질,Natal,나탈
미국,Rochester,로체스터
미국,Lewisburg,루이스버그
미국,Greensburg,그린즈버그
미국,Greenville,그린빌
캐나다,Greenway Sound,그린웨이 사운드
미국,Greenwood,그린우드
미국,Greenwood,그린우드
도미니카공화국,PuertoPlata,푸에르토 플라타
스리랑카,Nuwara Eliya,누와라 엘리야
프랑스,Grenoble,그르노블
미국,Rome,로마
오스트레일리아,Griffith,그리피스
아이슬란드,GrImsey,그림세이
캐나다,Grise Fiord,그리스 피오르
벨라루시,Grodno,그로드노
네덜란드,Groningen,흐로닝언
오스트레일리아,Groote Eylandt,그루트 에일란트
이탈리아,Grosseto,그로세토
러시아,Grozny,그로즈니
오스트레일리아,Gruyere,그뤼에르
스웨덴,Gothenburg,예테보리
멕시코,Guadalajara,과달라하라
온두라스,Guanaja,과나하
브라질,Guanambi,과남비
중국,Guangyuan,광위안
중국,Guangzhou,광저우
멕시코,Guantanamo,관타나모
콜롬비아,Guapi,과피
파라과이,Ciudad del Este,시우다드 델 에스테
브라질,Guarapari,과라파리
브라질,Guarapuava,과라푸아바
칠레,Puerto Williams,푸에르토 윌리엄스
브라질,Sao Paulo,상파울루
베네수엘라,Guasdualito,과스두알리토
볼리비아,GuayaramerIn,과야라메린
모로코,Guelmim,겔밈
알제리,El Oued,엘우에드
건지,The Forest,더 포리스트
멕시코,Guerrero Negro,게레로 네그로
중국,Guilin,구이린
콜롬비아,Popayan,포파얀
중국,Guiyang,구이양
미국,Gulfport,걸프포트
우간다,Gulu,굴루
미국,Gunnison,거니슨
대한민국,Gunsan,군산
인도네시아,Oksibil,옥시빌
사우디아라비아,Gurayat,구라야트
소말리아,Guriel,구리엘
파푸아뉴기니,Alotau,알로타우
나이지리아,Gusau,구사우
생바르텔레미섬(프란스령),StBarthelemy,생바르텔레미
콜롬비아,Florencia,플로렌시아
쿠바,Baracoa,바라코아
콜롬비아,San Andres Island,산 안드레스 섬
미국,Gustavus,구스타부스
인도네시아,Kotabaru,코타바루
중국,Guyuan,구위안
파키스탄,Gwadar,과다르
대한민국,Gwangju,광주
미국,Lawrenceville,로렌스빌
헝가리,Gyor,죄르
인도네시아,Selayar Islands,셀라야르 제도
인도네시아,Sampit,삼핏
인도네시아,Ende,엔데
인도네시아,Tanjung Pandan,탄중 판단
일본,Hachijo jima,하치조지마
미국,Hagerstown,헤이거즈타운
스웨덴,Hagfors,하그포르스
이스라엘,Haifa,하이파
중국,Haikou,하이커우
사우디아라비아,Hail,하일
미국,Haines,헤인즈
터키,Hakkari,하카리
일본,Hakodate,하코다테
인도,Bangalore,방갈로르
캐나다,Halifax,핼리팩스
인도네시아,Jakarta,자카르타
캐나다,Hall Beach,홀 비치
오스트레일리아,Halls Creek,홀스 크릭
스웨덴,Halmstad,할름스타드
인도네시아,Kendari,켄다리
카타르,Doha,도하
이란,Hamadan,하마단
독일,Hamburg,함부르크
독일,Hamburg,함부르크
중국,Hami,하미
오스트레일리아,Hamilton,해밀턴
뉴질랜드,Hamilton,해밀턴
오스트레일리아,Hamilton Island,해밀턴 아일랜드
노르웨이,Hammerfest,하메르페스트
미국,Hana,하나
일본,Hanamaki,하나마키
미국,Bar Harbor,바 하버
중국,Handan,한단
일본,Tokyo,도쿄
인도네시아,Batam,바탐
중국,Hangzhou,항저우
몰디브,Hanimaadhoo,하니마두
독일,Hanover,하노버
베트남,Hanoi,하노이
덴마크,Odense,오덴세
중국,Hanzhong,한중
프랑스령 폴리네시아,Hao,하오
짐바브웨,Harare,하라레
중국,Harbin,하얼빈
소말리아,Hargeisa,하르게이사
미국,Harrisburg,해리스버그
잠비아,Livingstone,리빙스턴
미국,Las Vegas,라스베이거스
노르웨이,Harstad-Narvik,하르스타-나르비크
미국,Hartford,하트퍼드
미국,Atlanta,애틀랜타
서사하라,Laayoune,라윤
알제리,Hassi R'Mel,하시 르멜
노르웨이,Hasvik,하스비크
태국,Hat Yai,핫야이
터키,Hatay,하타이
미국,Laurel,로럴
노르웨이,Haugesund,하우게순
미국,Havasupai,하바수파이
미국,Havre,해브르
캐나다,Havre-Saint-Pierre,아브르-생-피에르
우크라이나,Vinnytsia,빈니차
영국,Chester,체스터
뉴질랜드,Napier,네이피어
미국,Jackson,잭슨
미국,Hawthorne,호손
캐나다,Hay River,헤이 리버
미국,Hays,헤이스
미국,Hayward,헤이워드
카자흐스탄,Turkistan,투르키스탄
미국,Healy Lake,힐리 레이크
영국,London,런던
중국,Hechi,허치
미국,Fargo,파고
벨리즈,Belmopan,벨모판
중국,Hefei,허페이
미얀마,Heho,헤호
중국,Heihe,헤이허
중국,Hejing,허징
미국,Helena,헬레나
독일,Heligoland,헬골란트
핀란드,Helsinki,헬싱키
핀란드,Helsinki,헬싱키
스웨덴,Hemavan,헤마반
미국령군소제도,Sand Island,샌드 아일랜드
이란,Hamadan,하마단
남아프리카,Phalaborwa,팔라보르와
대만,Hengchun,헝춘
중국,Hengyang,헝양
루마니아,Bucharest,부쿠레슈티
버진 아일랜드,Saint Croix,세인트 크로이
그리스,Heraklion,헤라클리온
아프가니스탄,Herat,헤라트
브라질,Florianopolis,플로리아노폴리스
독일,Heringsdorf,헤링스도르프
미국,Pottstown,포츠타운
쿠바,Las Tunas,라스 투나스
멕시코,Puebla,푸에블라
아르헨티나,RIo Grande,리오 그란데
오스트레일리아,Hervey Bay,허비 베이
헝가리,HevIz,헤비즈
세인트루시아,StLucia,세인트 루시아
아제르바이잔,Baku,바쿠
중국,Heze,허쩌
스웨덴,Kramfors-Solleftea,크람포르스-솔레프테오
캐나다,High Level,하이 레벨
베네수엘라,Higuerote,히게로테
월리스푸투나,Wallis Island,왈리스 섬
프랑스령 폴리네시아,Hikueru,히쿠에루
미국,Hilo,힐로
미국,Hilton Head Island,힐튼 헤드 아일랜드
네덜란드,Hilversum,힐베르쉼
인도,Hindon,힌돈
스리랑카,Hingurakgoda,힌구라크고다
일본,Hiroshima,히로시마
인도,Hisar,히사르
가나,Ho,호
몰디브,Hoarafushi,호아라푸시
오스트레일리아,Hobart,호바트
예멘,Hudaydah,호데이다
독일,Hof,호프
중국,Hohhot,후허하오터
뉴질랜드,Hokitika,호키티카
중국,Holingol,허린궈러
미국,Hollis,홀리스
아이슬란드,Flateyri,플라테이리
미국,Holy Cross,홀리 크로스
케냐,Homa Bay,호마 베이
미얀마,Homalin,호말린
미국,Homer,호머
홍콩,Hong Kong,홍콩
중국,Hongyuan,훙위안
솔로몬 제도,Honiara,호니아라
노르웨이,Honningsvag,혼닝스보그
미국,Honolulu,호놀룰루
뉴질랜드,Masterton,마스터턴
미국,Hoonah,후나
미국,Hooper Bay,후퍼 베이
캐나다,Hopedale,호프데일
오스트레일리아,Horn Island,혼 아일랜드
아이슬란드,Hornafjordur,호르나피요르두르
포르투갈,Horta,오르타
나미비아,Windhoek,빈트후크
파푸아뉴기니,Hoskins,호스킨스
미국,Hot Springs,핫 스프링스
중국,Hotan,허톈
알제리,Algiers,알제
미국,Hancock,핸콕
태국,Hua Hin,후아힌
프랑스령 폴리네시아,Huahine,후아히네
중국,Huai'an,화이안
중국,Huaihua,화이화
대만,Hualien,화롄
중국,Huangshan,황산
중국,Huatugou,화투거우
인도,Hubli,후블리
스페인,Huesca,우에스카
오스트레일리아,Hughenden,휴언던
미국,Hughes,휴즈
아이티,Cap-Haitien,카프아이티앵
중국,Huizhou,후이저우
중국,Hailar,하이라얼
영국,Humberside,험버사이드
이디오피아,Humera,후메라
리비아,Hun,훈
미국,Savannah,서배너
미국,Huntsville,헌츠빌
이집트,Hurghada,후르가다
이집트,Hurghada,후르가다
미국,Huron,휴런
아이슬란드,HUsavIk,후사비크
인도네시아,Bandung,반둥
미국,Huslia,허슬리아
미국,Hydaburg,하이다버그
미국,Hyder,하이더
파키스탄,Hyderabad,하이데라바드
자메이카,Ocho Rios,오초 리오스
루마니아,Iasi,이아시
나이지리아,Ibadan,이바단
일본,Ibaraki,이바라키
스페인,Ibiza,이비사
몰디브,Male,말레
코모로,Moroni,모로니
미국,Idaho Falls,아이다호 폴스
몰디브,Ifuru,이푸루
러시아,Igarka,이가르카
터키,Igdir,이으드르
미국,Igiugig,이기우긱
캐나다,Igloolik,이글루릭
쿠바,Camagey,카마궤이
멕시코,Uruapan,우루아판
러시아,Blagoveshchensk,블라고베셴스크
러시아,Igrim,이그림
그리스,Ikaria Island,이카리아 섬
일본,Iki,이키
이탈리아,Milan,밀라노
이란,Ilam,일람
뉴칼레도니아,Waala,왈라
뉴칼레도니아,Ile des Pins,일 데 팽
캐나다,Iles-de-la-Madeleine,일 드 라 마들렌
브라질,Ilheus,일례우스
미국,Iliamna,일리암나
그린란드,Ilimanaq Harbour,일리마나크 하버
그린란드,Avannaata,아반나타
페루,Ilo,일로
필리핀,Iloilo,일로일로
나이지리아,Ilorin,일로린
그린란드,Ilulissat,일루리사트
브라질,Imperatriz,임페라트리스
미국,Imperial,임페리얼
인도,Imphal,임팔
알제리,In Amenas,인아메나스
알제리,In Guezzam,인구잠
알제리,In Salah,인살라
브라질,Juara,주아라
바하마,Inagua Islands,이나구아 제도
페루,Juliaca,훌리아카
대한민국,Seoul,서울
벨리즈,Independence,인디펜던스
미국,Utopia Creek,유토피아 크릭
미국,Indianapolis,인디애나폴리스
인도,Delhi,델리
멕시코,Campeche,캄페체
독일,Ingolstadt,잉골슈타트
모잠비크,Inhambane,인함바네
아일랜드,Inisheer,이니시어
아일랜드,Inishmaan,이니시만
아일랜드,Inishmore,이니시모어
오스트리아,Innsbruck,인스브루크
콩고 민주공화국,Inongo,이농고
러시아,Inta,인타
러시아,Irkutsk,이르쿠츠크
캐나다,Inukjuak,이눅주아크
캐나다,Inuvik,이누빅
뉴질랜드,Invercargill,인버카길
오스트레일리아,Inverell,인버럴
영국,Inverness,인버네스
미국,Inyokern,인요컨
그리스,Ioannina,이오안니나
바누아투,Ipota,이포타
캐나다,Iqaluit,이칼루이트
이란,Iranshahr,이란샤르
브라질,Irece,이레세
아일랜드,Knock,녹
탄자니아,Iringa,이링가
아이슬란드,Isafjrour,이사피외르뒤르
이란,Isfahan,이스파한
키르기스스탄,Isfana,이스파나
방글라데시,Ishwardi,이시와르디
케냐,Isiolo,이시올로
인도네시아,Pangkalanbun,팡칼란분
파키스탄,Islamabad,이슬라마바드
파키스탄,Islamkot,이슬람코트
캐나다,Island Lake,아일랜드 레이크
영국,Islay,아일레이
맨섬,Ronaldsway,로널즈웨이
이탈리아,San Domino,산 도미노
터키,Isparta,이스파르타
키르기스스탄,Tamchy,탐치
터키,Istanbul,이스탄불
터키,Istanbul,이스탄불
브라질,Itaituba,이타이투바
브라질,Itanhaem,이타냐엠
미국,Ithaca,이타카
파푸아뉴기니,Itokama,이토카마
그린란드,Ittoqqortoormiit,이토코르토르미트
러시아,Iturup,이투룹
핀란드,Ivalo,이발로
우크라이나,Ivano-Frankivsk,이바노프란키프스크
러시아,Ivanovo,이바노보
마다가스카르,Antananarivo,안타나나리보
캐나다,Ivujivik,이부지비크
일본,Iwami,이와미
일본,Iwo Jima,이오지마
볼리비아,Ixiamas,익시아마스
멕시코,Zihuatanejo,시우아타네호
멕시코,Ixtepec,익스테펙
러시아,Izhevsk,이젭스크
터키,Izmir,이즈미르
일본,Izumo,이즈모
캐나다,Sydney,시드니
오만,Duqm,두쿰
인도,Jabalpur,자발푸르
브라질,Barra da Tijuca,바라 다 티주카
베네수엘라,Barquisimeto,바르키시메토
미국,Beaumont,보몬트
미국,Gulf Shores,걸프 쇼어스
미국,Jackson,잭슨
미국,Jackson,잭슨
파푸아뉴기니,Port Moresby,포트 모레스비
미국,Jacksonville,잭슨빌
아이티,Jacmel,자크멜
미국,Coachella Valley,코첼라 밸리
독일,Wilhelmshaven,빌헬름스하펜
페루,Jaen,하엔
스리랑카,Jaffna,자프나
미국,Jaffrey,재프리
인도,Jagdalpur,작달푸르
터크스케이커스 제도,Grand Turk Island,그랜드 터크 아일랜드
브라질,Jaguaruna,자구아루나
이란,Jahrom,자흐롬
쿠바,Cienfuegos,시엔푸에고스
인도,Jaipur,자이푸르
인도,Jaisalmer,자이살메르
솔로몬 제도,Jajao,하하오
아프가니스탄,Jalalabad,잘랄라바드
키르기스스탄,Jalal-Abad,잘랄아바트
인도네시아,Gorontalo,고론탈로
인도,Jalgaon,잘가온
나이지리아,Jalingo,잘링고
마샬 군도,Jaluit Island,잘루이트 섬
이란,Kangan,간간
미국,Jamestown,제임스타운
인도,Jammu,잠무
인도,Jamnagar,잠나가르
네팔,Janakpur,자나크푸르
오스트레일리아,Perth,퍼스
인도네시아,Rengat,렝가트
파나마,Jaque,하케
쿠바,Cayo Coco,카요 코코
이란,Jask,자스크
브라질,Jatai,자타이
아랍에미레이트,Jebel Ali,제벨 알리
마샬 군도,Jeh Island,제흐 섬
대한민국,Jeju,제주
잠비아,Jeki,제키
인도,Jengjal Baljek,젱잘 발제크
브라질,Jequie,제키에
아이티,Jeremie,제레미
스페인,Jerez de la Frontera,헤레스 데 라 프론테라
영국,Jersey,저지
방글라데시,Jessore,제소르
인도,Jeypore,제이포르
중국,Jiagedaqi,자거다치
중국,Jiamusi,자무쓰
중국,Jiansanjiang,젠산장
중국,Jiayuguan,자위관
중국,Shantou,산터우
체코,Jihlava,이흘라바
알제리,Jijel,지젤
중국,Jinan,지난
중국,Jinchang,진창
중국,Jingdezhen,징더전
중국,Ji'an,지안
중국,Jingzhou,징저우
중국,Jining,지닝
우간다,Jinja,진자
파키스탄,Karachi,카라치
중국,Jinzhou,진저우
브라질,Ji-Parana,지파라나
이란,Jiroft,지로프트
중국,Jiujiang,주장
중국,Jiuzhaigou,주장
중국,Jixi,지시
사우디아라비아,Jizan,지잔
스웨덴,Jnkping,옌셰핑
브라질,Maraba,마라바
포르투갈,Ponta Delgada,폰타 델가다
브라질,Pelotas,펠로타스
인도,Jodhpur,조드푸르
핀란드,Joensuu,요엔수
수리남,Paramaribo,파라마리보
몬트세랫,Montserrat,몬트세랫
캐나다,Hamilton,해밀턴
미국,New York,뉴욕
미국,Columbus,콜럼버스
벨리즈,SanPedro,산 페드로
