intent,question
airport_weather_current,내일 공항에 뇌우 예보 있나요
airport_weather_current,내일 공항에 뇌우 예보 있는지 확인해주세요
airport_weather_current,내일 공항에 눈 올 확률 좀 알려주세요
airport_weather_current,내일 공항에 눈이 많이 올까요
airport_weather_current,내일 공항에 눈이 오면 얼마나 올지 TAF에 나와있나요
airport_weather_current,내일 공항에 미세먼지 많으려나
airport_weather_current,내일 공항에 미세먼지 심할까요
airport_weather_current,내일 공항에 바람이 세게 불 예정인가요
airport_weather_current,내일 공항에 바람이 세게 불까
airport_weather_current,내일 공항에 비가 오면 몇 시쯤일까요
airport_weather_current,내일 공항에 비가 오면 언제 그칠까요
airport_weather_current,내일 공항에 서리 내릴 가능성 있나요
airport_weather_current,내일 공항에 서리가 내릴까요
airport_weather_current,내일 공항에 아침 안개 예보 있어요
airport_weather_current,내일 공항에 아침에 안개가 심할까요
airport_weather_current,내일 공항에 천둥번개 예보 있어
airport_weather_current,내일 공항에 최저 기온이 몇 도까지 내려갈까요
airport_weather_current,내일 공항에 태풍 영향 있을까 봐 불안해요
airport_weather_current,내일 공항에 태풍 영향 있을까요
airport_weather_current,내일 공항에 태풍 온다는 소리 있던데 사실이야
airport_weather_current,내일 남편 공항 도착인데 너무 추울까 봐 걱정돼요
airport_weather_current,내일 부모님 공항 마중 갈 건데 날씨 예보 좀 자세히 알려줘요
airport_weather_current,내일 부모님 공항 마중 나가는데 날씨 예보 좀
airport_weather_current,내일 새벽 공항에 바람 많이 안 불었으면 좋겠는데
airport_weather_current,내일 새벽에 공항에 바람이 많이 불지 않았으면 좋겠는데
airport_weather_current,내일 아침 일찍 공항 가는데 날씨가 너무 쌀쌀할까
airport_weather_current,내일 아침 일찍 공항 가는데 새벽 날씨 별로 안 좋으려나
airport_weather_current,내일 아침 일찍 공항 가야 하는데 새벽 날씨 어때요
airport_weather_current,내일 오전 공항 날씨 요약해주세요
airport_weather_current,내일 오전 공항에 안개 예보가 있는지 궁금해요
airport_weather_current,내일 오전 인천공항 날씨 간략하게 요약해줘요
airport_weather_current,내일 오전에 공항 날씨 어떠려나
airport_weather_current,내일 오전에 공항 날씨 예보 좀
airport_weather_current,내일 오전에 공항 날씨 좀 자세히
airport_weather_current,내일 인천공항 기상 예보는요
airport_weather_current,내일 인천공항 날씨 간단히 요약해줘요
airport_weather_current,내일 인천공항 날씨 요약해줘
airport_weather_current,내일 인천공항 날씨는 어때 요약해서
airport_weather_current,내일 인천공항에 비 예보 있나요
airport_weather_current,바람 많이 불면 비행기 심하게 흔들려요 공항
airport_weather_current,바람 많이 불면 비행기 흔들려서 울렁거릴까 봐 걱정돼요
airport_weather_current,바람 많이 불면 비행기 흔들리나요
airport_weather_current,바람 방향 좀 알려주세요 공항
airport_weather_current,바람 방향 좀 알려줘 공항
airport_weather_current,바람 부는 방향 알려줘 공항
airport_weather_current,바람 세기 좀 알려줘 인천공항 현재
airport_weather_current,바람 세기 좀 알려줘 인천공항
airport_weather_current,바람은 얼마나 세게 불어요 공항에
airport_weather_current,바람이 공항 주변에 어떤 영향을 미치나요
airport_weather_current,바람이 공항 활주로에 어떤 영향을 주나요
airport_weather_current,밤늦게 공항 도착인데 기상 괜찮을지 모르겠네
airport_weather_current,밤늦게 공항 도착인데 기상 상태 괜찮을까요
airport_weather_current,부모님 공항 가는 길인데 안개 낀다고 들었는데 맞나요
airport_weather_current,부모님 마중 나가야 하는데 공항 날씨 추운가요
airport_weather_current,부모님 비행기 곧 착륙한다는데 공항 시야는 괜찮나요
airport_weather_current,부모님 지금 공항에서 출국하셨는데 바람 많이 부나요
airport_weather_current,비행기 곧 내린다는데 공항 시야는 괜찮은가요
airport_weather_current,비행기 곧 착륙한다는데 공항 시야는 괜찮은가요
airport_weather_current,비행기 타기 전에 공항 날씨 또 확인하고 싶어요
airport_weather_current,비행기 탑승 전에 공항 날씨 한 번 더 확인하고 싶어요
airport_weather_current,삼촌 공항에서 출발하셨는데 바람이 세서 걱정돼요
airport_weather_current,새벽 공항에 저시정 예보 있나요
airport_weather_current,새벽에 공항에 안개 낄 것 같아
airport_weather_current,새벽에 공항에 안개 낄까요
airport_weather_current,습도 때문에 공기가 꿉꿉한가요 공항
airport_weather_current,습도 어때 공항은
airport_weather_current,습도가 공항에 영향을 주나요
airport_weather_current,습도가 지금 공항에 어떤 영향을 주는지 알려주세요
airport_weather_current,시정 괜찮아 공항
airport_weather_current,시정은 몇 미터 정도 되나요 인천공항
airport_weather_current,시정이 공항에서 너무 안 좋으면 어떻게 되나요
airport_weather_current,시정이 공항에서 많이 나빠질 예정인가요
airport_weather_current,시정이 공항에서 비행에 필수적인가요
airport_weather_current,시정이 공항에서 얼마나 중요한가요
airport_weather_current,아기랑 공항에 놀러 갈 건데 날씨가 좋았으면 좋겠어요
airport_weather_current,아들 공항 도착해서 나올 때 비 올까 봐 걱정돼요
airport_weather_current,아들 마중 나가는데 공항 비 안 오겠지
airport_weather_current,아들 비행기 타러 공항 가는데 혹시 날씨 안 좋아서 지연될까
airport_weather_current,아들 비행기 타러 공항 갔는데 날씨 안 좋아서 딜레이 될까
airport_weather_current,아빠 비행기 곧 이륙한다는데 공항 날씨 괜찮은 건가
airport_weather_current,아이랑 공항 놀러 가려고 하는데 오늘 바람 많이 불까
airport_weather_current,아이랑 공항 놀러 갈 건데 오늘 바람 엄청 불면 어떡하지
airport_weather_current,아침에 공항에 도착할 건데 날씨 너무 춥지 않겠죠
airport_weather_current,아침에 공항에 도착할 건데 날씨 너무 춥지 않았으면 좋겠어요
airport_weather_current,애인 공항에서 나와서 이동하는데 바람 많이 불면 불편할까
airport_weather_current,애인 비행기 내릴 때 공항 시정 괜찮을까요
airport_weather_current,애인 오늘 공항 도착인데 옷 따뜻하게 입고 가야 할까
airport_weather_current,애인 오늘 공항 도착인데 옷 따뜻하게 챙겨야 하나
airport_weather_current,엄마 공항 갔는데 비 맞는 거 아니겠지
airport_weather_current,엄마 공항에서 대기 중이신데 거기 날씨 어떤지 물어봐달래요
airport_weather_current,엄마 공항에서 대기 중인데 거기 날씨 어떠냐고 물어봐달래
airport_weather_current,엄마 공항에서 대기 중인데 너무 덥지는 않대요
airport_weather_current,엄마 마중 나가야 하는데 공항 날씨 춥지는 않나요
airport_weather_current,오늘 공항 기온 몇 도예요
airport_weather_current,오늘 공항 기온이 궁금해요
airport_weather_current,오늘 공항 날씨 어때요 기온이랑 바람 다요
airport_weather_current,오늘 공항 날씨가 갑자기 변할 가능성 있나요
airport_weather_current,오늘 공항 날씨가 너무 좋아요 여행 가기 딱 좋네요
airport_weather_current,오늘 공항 날씨가 왜 이렇게 좋죠
airport_weather_current,오늘 공항 바람 많이 불어요
airport_weather_current,오늘 공항 시정 나빠질까
airport_weather_current,오늘 공항 시정이 안 좋을 수도 있나요
airport_weather_current,오늘 공항 시정이 안 좋을까요
airport_weather_current,오늘 공항 평균 풍속 좀 알려주세요
airport_weather_current,오늘 공항에 강수량 기록은요
airport_weather_current,오늘 공항에 강수량이 얼마나 기록됐나요
airport_weather_current,오늘 공항에 비 예보 있었는데 얼마나 내렸어요
airport_weather_current,오늘 공항에 비 예보 있었는데 얼마나 왔어요
airport_weather_current,오늘 공항에 소나기 예보 있나요
airport_weather_current,오늘 공항에 소나기 예보 있니
airport_weather_current,오늘 공항에 소나기 올까요
airport_weather_current,오늘 공항의 풍속은 어떤가요
airport_weather_current,오늘 밤 공항에 눈 예보 있나요 길이 미끄러울까 봐
airport_weather_current,오늘 밤 공항에 눈 예보 있나요 아빠 차 몰고 가야 해서요
airport_weather_current,오늘 밤 공항에 눈 예보 있어요 운전해야 해서
airport_weather_current,오늘 인천공항 바람은 어떤가요
airport_weather_current,오늘 인천공항에 바람 얼마나 부는지 궁금해요
airport_weather_current,오늘 인천공항은 어떤 기온을 보이나요
airport_weather_current,오늘 저녁 우리 가족 공항 마중인데 날씨 어때요
airport_weather_current,오후 공항에 강수 예보 있어요
airport_weather_current,오후에 공항에 강수 예보가 있는지 궁금해요
airport_weather_current,오후에 공항에 비 내릴 확률이요
airport_weather_current,오후에 공항에 비 올 확률은
airport_weather_current,오후에 공항에 비올 확률은요
airport_weather_current,우리 가족 오늘 공항 가는데 날씨 어떨까요
airport_weather_current,우리 아빠 공항 가셨는데 비 맞는 거 아니겠지
airport_weather_current,우리 아이 공항 놀러 가려고 하는데 오늘 바람 많이 불까요
airport_weather_current,우리 아이 공항에서 비행기 기다리는데 너무 춥지 않을까
airport_weather_current,이따 공항에 눈 올 수도 있나요
airport_weather_current,이따 공항에 눈 올 예정 있나요
airport_weather_current,이따 공항에 눈 올지도 몰라요
airport_weather_current,이따 공항에 우박 예보 있나요
airport_weather_current,이따 공항에 우박이 올 가능성 있나요
airport_weather_current,이따 저녁에 공항 날씨 괜찮으려나 퇴근하고 가야 해서
airport_weather_current,이따 저녁에 공항 날씨 괜찮을까요 퇴근하고 가야 해서
airport_weather_current,이따 저녁에 공항 날씨 괜찮을까요 퇴근하고 애인 마중 가야 해서요
airport_weather_current,이모 공항 도착이신데 거기 기온이 몇 도인지 알려줘
airport_weather_current,이모 공항에서 지금 출발했다는데 혹시 거기 날씨 어때요
airport_weather_current,이번 주말 공항 날씨 전반적으로 어떤가요
airport_weather_current,이번 주말 공항 날씨는 전반적으로 어떨지 알려주세요
airport_weather_current,인천공항 10분 평균 풍속 데이터 좀
airport_weather_current,인천공항 10분 평균 풍속은 어떻게 되나요
airport_weather_current,인천공항 10분 평균 풍속이 평소보다 센가요
airport_weather_current,인천공항 ATMOS 데이터 보여줘
airport_weather_current,인천공항 ATMOS 데이터 좀 보여줄래요
airport_weather_current,인천공항 ATMOS 데이터 좀
airport_weather_current,인천공항 TAF 전문 다 보내주세요
airport_weather_current,인천공항 TAF 전문 보여주세요
airport_weather_current,인천공항 TAF 전문 싹 다 줘요
airport_weather_current,인천공항 TAF 전문에 뇌우 예보가 있나요
airport_weather_current,인천공항 기온이 너무 낮아서 감기 걸릴까 걱정돼요
airport_weather_current,인천공항 기온이 너무 낮아서 걱정돼요
airport_weather_current,인천공항 기온이 몇 도인지 알려줄 수 있나요
airport_weather_current,인천공항 기온이 몇 도인지 확인해주세요
airport_weather_current,인천공항 날씨 제일 최신 정보로 부탁해요
airport_weather_current,인천공항 날씨 최신 정보로
airport_weather_current,인천공항 날씨 최신으로
airport_weather_current,인천공항 바람 속도 좀 봐줘
airport_weather_current,인천공항 바람이 계속 불고 있나요
airport_weather_current,인천공항 바람이 비행기 착륙에 영향을 미칠 정도인가요
